CMDLINE python instances/scan_instances.py
MEM 66.988281 1683651632.2883
MEM 66.988281 1683651632.3886
MEM 66.988281 1683651632.4889
MEM 66.988281 1683651632.5892
MEM 66.988281 1683651632.6896
MEM 67.246094 1683651632.7899
MEM 67.246094 1683651632.8902
MEM 67.246094 1683651632.9906
MEM 67.246094 1683651633.0909
MEM 67.503906 1683651633.1913
MEM 67.503906 1683651633.2916
MEM 67.503906 1683651633.3920
MEM 67.503906 1683651633.4922
MEM 67.503906 1683651633.5925
MEM 67.761719 1683651633.6929
MEM 67.761719 1683651633.7932
MEM 67.761719 1683651633.8936
MEM 67.761719 1683651633.9939
MEM 67.761719 1683651634.0942
MEM 67.761719 1683651634.1945
MEM 68.019531 1683651634.2948
MEM 68.019531 1683651634.3952
MEM 68.019531 1683651634.4954
MEM 68.019531 1683651634.5957
MEM 68.019531 1683651634.6959
MEM 68.019531 1683651634.7961
MEM 68.019531 1683651634.8965
MEM 68.019531 1683651634.9967
MEM 68.019531 1683651635.0970
MEM 68.019531 1683651635.1972
MEM 68.019531 1683651635.2975
MEM 68.628906 1683651635.3978
MEM 68.628906 1683651635.4979
MEM 68.628906 1683651635.5982
MEM 68.628906 1683651635.6984
MEM 68.628906 1683651635.7986
MEM 68.628906 1683651635.8990
MEM 68.628906 1683651635.9993
MEM 68.628906 1683651636.0996
MEM 68.628906 1683651636.2000
MEM 68.628906 1683651636.3003
MEM 68.628906 1683651636.4006
MEM 68.628906 1683651636.5010
MEM 68.628906 1683651636.6012
MEM 68.628906 1683651636.7014
MEM 68.628906 1683651636.8017
MEM 68.628906 1683651636.9020
MEM 68.628906 1683651637.0023
MEM 68.628906 1683651637.1025
MEM 68.628906 1683651637.2027
MEM 68.628906 1683651637.3030
MEM 68.628906 1683651637.4033
MEM 68.886719 1683651637.5036
MEM 68.886719 1683651637.6038
MEM 68.886719 1683651637.7041
MEM 68.886719 1683651637.8043
MEM 68.886719 1683651637.9047
MEM 68.886719 1683651638.0051
MEM 68.886719 1683651638.1053
MEM 68.886719 1683651638.2056
MEM 68.886719 1683651638.3059
MEM 68.886719 1683651638.4062
MEM 69.144531 1683651638.5065
MEM 69.144531 1683651638.6067
MEM 69.144531 1683651638.7070
MEM 69.144531 1683651638.8072
MEM 69.144531 1683651638.9076
MEM 69.144531 1683651639.0078
MEM 69.144531 1683651639.1081
MEM 69.144531 1683651639.2083
MEM 69.144531 1683651639.3086
MEM 69.402344 1683651639.4090
MEM 69.402344 1683651639.5092
MEM 69.402344 1683651639.6094
MEM 69.402344 1683651639.7097
MEM 69.402344 1683651639.8099
MEM 69.402344 1683651639.9102
MEM 69.402344 1683651640.0105
MEM 69.402344 1683651640.1107
MEM 69.402344 1683651640.2110
MEM 69.402344 1683651640.3112
MEM 69.660156 1683651640.4115
MEM 69.660156 1683651640.5118
MEM 69.660156 1683651640.6120
MEM 69.660156 1683651640.7122
MEM 69.660156 1683651640.8125
MEM 69.660156 1683651640.9128
MEM 69.660156 1683651641.0131
MEM 69.660156 1683651641.1135
MEM 69.917969 1683651641.2137
MEM 69.917969 1683651641.3140
MEM 69.917969 1683651641.4144
MEM 69.917969 1683651641.5146
MEM 69.917969 1683651641.6150
MEM 69.917969 1683651641.7152
MEM 69.917969 1683651641.8154
MEM 69.917969 1683651641.9158
MEM 70.175781 1683651642.0160
MEM 70.175781 1683651642.1163
MEM 70.175781 1683651642.2165
MEM 70.175781 1683651642.3168
MEM 70.175781 1683651642.4171
MEM 70.175781 1683651642.5173
MEM 70.175781 1683651642.6176
MEM 70.175781 1683651642.7178
MEM 70.488281 1683651642.8180
MEM 70.488281 1683651642.9184
MEM 70.488281 1683651643.0186
MEM 70.488281 1683651643.1189
MEM 70.488281 1683651643.2191
MEM 70.488281 1683651643.3193
MEM 70.488281 1683651643.4196
MEM 70.746094 1683651643.5199
MEM 70.746094 1683651643.6201
MEM 70.746094 1683651643.7203
MEM 70.746094 1683651643.8206
MEM 70.746094 1683651643.9209
MEM 70.746094 1683651644.0211
MEM 70.746094 1683651644.1214
MEM 70.746094 1683651644.2216
MEM 71.003906 1683651644.3219
MEM 71.003906 1683651644.4222
MEM 71.003906 1683651644.5225
MEM 71.003906 1683651644.6227
MEM 71.003906 1683651644.7230
MEM 71.003906 1683651644.8232
MEM 71.003906 1683651644.9235
MEM 71.003906 1683651645.0238
MEM 71.003906 1683651645.1240
MEM 71.003906 1683651645.2242
MEM 71.003906 1683651645.3245
MEM 71.003906 1683651645.4248
MEM 71.003906 1683651645.5250
MEM 71.003906 1683651645.6253
MEM 71.003906 1683651645.7255
MEM 71.003906 1683651645.8257
MEM 71.261719 1683651645.9260
MEM 71.261719 1683651646.0263
MEM 71.261719 1683651646.1266
MEM 71.261719 1683651646.2269
MEM 71.261719 1683651646.3272
MEM 71.261719 1683651646.4275
MEM 71.261719 1683651646.5278
MEM 71.519531 1683651646.6281
MEM 71.519531 1683651646.7283
MEM 71.519531 1683651646.8286
MEM 71.519531 1683651646.9289
MEM 71.519531 1683651647.0291
MEM 71.519531 1683651647.1294
MEM 71.519531 1683651647.2296
MEM 71.519531 1683651647.3298
MEM 71.519531 1683651647.4302
MEM 71.777344 1683651647.5304
MEM 71.777344 1683651647.6306
MEM 71.777344 1683651647.7308
MEM 71.777344 1683651647.8312
MEM 71.777344 1683651647.9315
MEM 71.777344 1683651648.0318
MEM 71.777344 1683651648.1321
MEM 71.777344 1683651648.2323
MEM 71.777344 1683651648.3326
MEM 71.777344 1683651648.4329
MEM 71.777344 1683651648.5331
MEM 71.777344 1683651648.6334
MEM 72.035156 1683651648.7336
MEM 72.035156 1683651648.8339
MEM 72.035156 1683651648.9342
MEM 72.035156 1683651649.0344
MEM 72.035156 1683651649.1347
MEM 72.035156 1683651649.2349
MEM 72.292969 1683651649.3351
MEM 72.292969 1683651649.4354
MEM 72.292969 1683651649.5357
MEM 72.292969 1683651649.6360
MEM 72.292969 1683651649.7362
MEM 72.292969 1683651649.8364
MEM 72.292969 1683651649.9368
MEM 72.292969 1683651650.0370
MEM 72.550781 1683651650.1373
MEM 72.550781 1683651650.2375
MEM 72.550781 1683651650.3377
MEM 72.550781 1683651650.4380
MEM 72.550781 1683651650.5383
MEM 72.550781 1683651650.6385
MEM 72.550781 1683651650.7387
MEM 72.550781 1683651650.8390
MEM 72.550781 1683651650.9393
MEM 72.550781 1683651651.0396
MEM 72.550781 1683651651.1399
MEM 72.808594 1683651651.2402
MEM 72.808594 1683651651.3406
MEM 72.808594 1683651651.4409
MEM 72.808594 1683651651.5412
MEM 72.808594 1683651651.6415
MEM 72.808594 1683651651.7418
MEM 72.808594 1683651651.8420
MEM 72.808594 1683651651.9423
MEM 73.066406 1683651652.0426
MEM 73.066406 1683651652.1428
MEM 73.066406 1683651652.2430
MEM 73.066406 1683651652.3433
MEM 73.066406 1683651652.4436
MEM 73.066406 1683651652.5438
MEM 73.066406 1683651652.6441
MEM 73.066406 1683651652.7444
MEM 73.066406 1683651652.8446
MEM 73.066406 1683651652.9450
MEM 73.066406 1683651653.0453
MEM 73.066406 1683651653.1455
MEM 73.066406 1683651653.2458
MEM 73.066406 1683651653.3460
MEM 73.066406 1683651653.4464
MEM 73.066406 1683651653.5467
MEM 73.066406 1683651653.6470
MEM 73.066406 1683651653.7472
MEM 73.066406 1683651653.8475
MEM 73.066406 1683651653.9478
MEM 73.066406 1683651654.0483
MEM 73.324219 1683651654.1487
MEM 73.324219 1683651654.2492
MEM 73.324219 1683651654.3495
MEM 73.324219 1683651654.4498
MEM 73.324219 1683651654.5501
MEM 73.324219 1683651654.6503
MEM 73.324219 1683651654.7506
MEM 73.324219 1683651654.8509
MEM 73.324219 1683651654.9512
MEM 73.324219 1683651655.0515
MEM 73.582031 1683651655.1518
MEM 73.582031 1683651655.2520
MEM 73.582031 1683651655.3523
MEM 73.582031 1683651655.4526
MEM 73.582031 1683651655.5529
MEM 73.582031 1683651655.6531
MEM 73.582031 1683651655.7533
MEM 73.839844 1683651655.8537
MEM 73.839844 1683651655.9539
MEM 73.839844 1683651656.0542
MEM 73.839844 1683651656.1546
MEM 73.839844 1683651656.2549
MEM 73.839844 1683651656.3553
MEM 73.839844 1683651656.4556
MEM 73.839844 1683651656.5559
MEM 73.839844 1683651656.6562
MEM 73.839844 1683651656.7565
MEM 74.097656 1683651656.8568
MEM 74.097656 1683651656.9571
MEM 74.097656 1683651657.0574
MEM 74.097656 1683651657.1576
MEM 74.097656 1683651657.2579
MEM 74.097656 1683651657.3581
MEM 74.097656 1683651657.4584
MEM 74.097656 1683651657.5586
MEM 74.097656 1683651657.6589
MEM 74.097656 1683651657.7591
MEM 74.097656 1683651657.8594
MEM 74.097656 1683651657.9597
MEM 74.097656 1683651658.0599
MEM 74.355469 1683651658.1601
MEM 74.355469 1683651658.2606
MEM 74.355469 1683651658.3608
MEM 74.355469 1683651658.4611
MEM 74.355469 1683651658.5615
MEM 74.355469 1683651658.6619
MEM 74.613281 1683651658.7622
MEM 74.613281 1683651658.8626
MEM 74.613281 1683651658.9630
MEM 74.613281 1683651659.0633
MEM 74.613281 1683651659.1637
MEM 74.613281 1683651659.2640
MEM 74.613281 1683651659.3644
MEM 74.871094 1683651659.4648
MEM 74.871094 1683651659.5654
MEM 74.871094 1683651659.6658
MEM 74.871094 1683651659.7661
MEM 74.871094 1683651659.8664
MEM 74.871094 1683651659.9667
MEM 74.871094 1683651660.0669
MEM 75.128906 1683651660.1674
MEM 75.128906 1683651660.2678
MEM 75.128906 1683651660.3683
MEM 75.128906 1683651660.4687
MEM 75.128906 1683651660.5691
MEM 75.128906 1683651660.6695
MEM 75.128906 1683651660.7699
MEM 75.128906 1683651660.8702
MEM 75.128906 1683651660.9706
MEM 75.128906 1683651661.0710
MEM 75.128906 1683651661.1715
MEM 75.128906 1683651661.2720
MEM 75.128906 1683651661.3726
MEM 75.128906 1683651661.4729
MEM 75.386719 1683651661.5732
MEM 75.386719 1683651661.6737
MEM 75.386719 1683651661.7741
MEM 75.386719 1683651661.8746
MEM 75.386719 1683651661.9751
MEM 75.386719 1683651662.0756
MEM 75.386719 1683651662.1761
MEM 75.386719 1683651662.2766
MEM 75.386719 1683651662.3769
MEM 75.386719 1683651662.4772
MEM 75.386719 1683651662.5774
MEM 75.386719 1683651662.6777
MEM 75.386719 1683651662.7779
MEM 75.386719 1683651662.8782
MEM 75.386719 1683651662.9785
MEM 75.386719 1683651663.0787
MEM 75.386719 1683651663.1790
MEM 75.386719 1683651663.2792
MEM 75.386719 1683651663.3795
MEM 75.386719 1683651663.4798
MEM 75.386719 1683651663.5800
MEM 75.644531 1683651663.6803
MEM 75.644531 1683651663.7806
MEM 75.644531 1683651663.8808
MEM 75.644531 1683651663.9811
MEM 75.644531 1683651664.0814
MEM 75.644531 1683651664.1816
MEM 75.644531 1683651664.2819
MEM 75.644531 1683651664.3822
MEM 75.644531 1683651664.4824
MEM 75.644531 1683651664.5827
MEM 75.644531 1683651664.6829
MEM 75.644531 1683651664.7832
MEM 75.644531 1683651664.8835
MEM 75.644531 1683651664.9838
MEM 75.644531 1683651665.0841
MEM 75.644531 1683651665.1843
MEM 75.644531 1683651665.2846
MEM 75.644531 1683651665.3849
MEM 75.644531 1683651665.4851
MEM 75.644531 1683651665.5854
MEM 75.644531 1683651665.6857
MEM 75.644531 1683651665.7859
MEM 75.644531 1683651665.8862
MEM 75.644531 1683651665.9865
MEM 75.644531 1683651666.0868
MEM 75.644531 1683651666.1871
MEM 75.644531 1683651666.2875
MEM 75.644531 1683651666.3878
MEM 75.644531 1683651666.4881
MEM 75.902344 1683651666.5884
MEM 75.902344 1683651666.6887
MEM 75.902344 1683651666.7889
MEM 75.902344 1683651666.8892
MEM 75.902344 1683651666.9894
MEM 75.902344 1683651667.0897
MEM 75.902344 1683651667.1899
MEM 75.902344 1683651667.2901
MEM 75.902344 1683651667.3905
MEM 75.902344 1683651667.4907
MEM 75.902344 1683651667.5910
MEM 75.902344 1683651667.6912
MEM 75.902344 1683651667.7915
MEM 75.902344 1683651667.8918
MEM 75.902344 1683651667.9921
MEM 75.902344 1683651668.0923
MEM 75.902344 1683651668.1926
MEM 75.902344 1683651668.2928
MEM 75.902344 1683651668.3931
MEM 76.160156 1683651668.4933
MEM 76.160156 1683651668.5936
MEM 76.160156 1683651668.6939
MEM 76.160156 1683651668.7941
MEM 76.160156 1683651668.8944
MEM 76.160156 1683651668.9946
MEM 76.160156 1683651669.0949
MEM 76.160156 1683651669.1952
MEM 76.160156 1683651669.2954
MEM 76.160156 1683651669.3957
MEM 76.160156 1683651669.4960
MEM 76.160156 1683651669.5962
MEM 76.160156 1683651669.6965
MEM 76.160156 1683651669.7967
MEM 76.417969 1683651669.8971
MEM 76.417969 1683651669.9974
MEM 76.417969 1683651670.0977
MEM 76.417969 1683651670.1979
MEM 76.417969 1683651670.2982
MEM 76.417969 1683651670.3985
MEM 76.417969 1683651670.4987
MEM 76.417969 1683651670.5990
MEM 76.417969 1683651670.6992
MEM 76.417969 1683651670.7995
MEM 76.417969 1683651670.8998
MEM 76.675781 1683651671.0001
MEM 76.675781 1683651671.1003
MEM 76.675781 1683651671.2007
MEM 76.675781 1683651671.3012
MEM 76.675781 1683651671.4015
MEM 76.675781 1683651671.5018
MEM 76.675781 1683651671.6021
MEM 76.675781 1683651671.7025
MEM 76.675781 1683651671.8028
MEM 76.675781 1683651671.9031
MEM 76.675781 1683651672.0033
MEM 76.675781 1683651672.1035
MEM 76.675781 1683651672.2038
MEM 76.675781 1683651672.3040
MEM 76.675781 1683651672.4043
MEM 76.933594 1683651672.5046
MEM 76.933594 1683651672.6049
MEM 76.933594 1683651672.7051
MEM 76.933594 1683651672.8054
MEM 76.933594 1683651672.9057
MEM 76.933594 1683651673.0059
MEM 76.933594 1683651673.1062
MEM 76.933594 1683651673.2064
MEM 76.933594 1683651673.3067
MEM 76.933594 1683651673.4070
MEM 76.933594 1683651673.5072
MEM 76.933594 1683651673.6074
MEM 77.191406 1683651673.7077
MEM 77.191406 1683651673.8079
MEM 77.191406 1683651673.9084
MEM 77.191406 1683651674.0087
MEM 77.191406 1683651674.1092
MEM 77.191406 1683651674.2094
MEM 77.191406 1683651674.3101
MEM 77.191406 1683651674.4104
MEM 77.191406 1683651674.5106
MEM 77.191406 1683651674.6109
MEM 77.191406 1683651674.7112
MEM 77.191406 1683651674.8115
MEM 77.191406 1683651674.9121
MEM 77.191406 1683651675.0124
MEM 77.191406 1683651675.1128
MEM 77.191406 1683651675.2133
MEM 77.191406 1683651675.3137
MEM 77.191406 1683651675.4142
MEM 77.191406 1683651675.5144
MEM 77.191406 1683651675.6147
MEM 77.191406 1683651675.7150
MEM 77.191406 1683651675.8153
MEM 77.191406 1683651675.9156
MEM 77.191406 1683651676.0161
MEM 77.191406 1683651676.1165
MEM 77.191406 1683651676.2170
MEM 77.449219 1683651676.3173
MEM 77.449219 1683651676.4176
MEM 77.449219 1683651676.5180
MEM 77.449219 1683651676.6183
MEM 77.449219 1683651676.7186
MEM 77.449219 1683651676.8189
MEM 77.449219 1683651676.9192
MEM 77.449219 1683651677.0196
MEM 77.449219 1683651677.1198
MEM 77.449219 1683651677.2201
MEM 77.707031 1683651677.3205
MEM 77.707031 1683651677.4208
MEM 77.707031 1683651677.5211
MEM 77.707031 1683651677.6215
MEM 77.707031 1683651677.7220
MEM 77.707031 1683651677.8222
MEM 77.707031 1683651677.9226
MEM 77.707031 1683651678.0229
MEM 77.707031 1683651678.1231
MEM 77.707031 1683651678.2234
MEM 77.707031 1683651678.3238
MEM 77.964844 1683651678.4243
MEM 77.964844 1683651678.5247
MEM 77.964844 1683651678.6252
MEM 77.964844 1683651678.7256
MEM 77.964844 1683651678.8262
MEM 77.964844 1683651678.9265
MEM 77.964844 1683651679.0267
MEM 77.964844 1683651679.1270
MEM 77.964844 1683651679.2273
MEM 77.964844 1683651679.3277
MEM 77.964844 1683651679.4283
MEM 77.964844 1683651679.5288
MEM 77.964844 1683651679.6292
MEM 77.964844 1683651679.7295
MEM 77.964844 1683651679.8297
MEM 78.222656 1683651679.9300
MEM 78.222656 1683651680.0303
MEM 78.222656 1683651680.1306
MEM 78.222656 1683651680.2309
MEM 78.222656 1683651680.3311
MEM 78.222656 1683651680.4315
MEM 78.222656 1683651680.5317
MEM 78.222656 1683651680.6320
MEM 78.222656 1683651680.7323
MEM 78.222656 1683651680.8325
MEM 78.222656 1683651680.9328
MEM 78.222656 1683651681.0331
MEM 78.222656 1683651681.1334
MEM 78.480469 1683651681.2336
MEM 78.480469 1683651681.3339
MEM 78.480469 1683651681.4342
MEM 78.480469 1683651681.5345
MEM 78.480469 1683651681.6348
MEM 78.480469 1683651681.7351
MEM 78.480469 1683651681.8354
MEM 78.480469 1683651681.9357
MEM 78.480469 1683651682.0360
MEM 78.480469 1683651682.1363
MEM 78.480469 1683651682.2366
MEM 78.480469 1683651682.3368
MEM 78.480469 1683651682.4371
MEM 78.480469 1683651682.5374
MEM 78.738281 1683651682.6377
MEM 78.738281 1683651682.7379
MEM 78.738281 1683651682.8382
MEM 78.738281 1683651682.9385
MEM 78.738281 1683651683.0387
MEM 78.738281 1683651683.1390
MEM 78.738281 1683651683.2392
MEM 78.738281 1683651683.3396
MEM 78.738281 1683651683.4399
MEM 78.738281 1683651683.5404
MEM 78.738281 1683651683.6408
MEM 78.738281 1683651683.7415
MEM 78.738281 1683651683.8419
MEM 78.738281 1683651683.9425
MEM 78.738281 1683651684.0427
MEM 78.996094 1683651684.1432
MEM 78.996094 1683651684.2434
MEM 78.996094 1683651684.3438
MEM 78.996094 1683651684.4441
MEM 78.996094 1683651684.5443
MEM 78.996094 1683651684.6446
MEM 78.996094 1683651684.7448
MEM 78.996094 1683651684.8451
MEM 78.996094 1683651684.9454
MEM 79.253906 1683651685.0457
MEM 79.253906 1683651685.1459
MEM 79.253906 1683651685.2462
MEM 79.253906 1683651685.3465
MEM 79.253906 1683651685.4469
MEM 79.253906 1683651685.5472
MEM 79.253906 1683651685.6475
MEM 79.253906 1683651685.7477
MEM 79.511719 1683651685.8480
MEM 79.511719 1683651685.9483
MEM 79.511719 1683651686.0486
MEM 79.511719 1683651686.1489
MEM 79.511719 1683651686.2492
MEM 79.511719 1683651686.3495
MEM 79.511719 1683651686.4498
MEM 79.511719 1683651686.5501
MEM 79.769531 1683651686.6504
MEM 79.769531 1683651686.7507
MEM 79.769531 1683651686.8511
MEM 79.769531 1683651686.9514
MEM 79.769531 1683651687.0517
MEM 79.769531 1683651687.1520
MEM 79.769531 1683651687.2523
MEM 79.769531 1683651687.3526
MEM 79.769531 1683651687.4530
MEM 79.769531 1683651687.5533
MEM 79.769531 1683651687.6535
MEM 79.769531 1683651687.7538
MEM 79.769531 1683651687.8542
MEM 79.769531 1683651687.9545
MEM 79.769531 1683651688.0548
MEM 79.769531 1683651688.1550
MEM 79.769531 1683651688.2553
MEM 79.769531 1683651688.3556
MEM 79.769531 1683651688.4559
MEM 79.769531 1683651688.5562
MEM 79.769531 1683651688.6565
MEM 79.769531 1683651688.7568
MEM 80.027344 1683651688.8571
MEM 80.027344 1683651688.9574
MEM 80.027344 1683651689.0577
MEM 80.027344 1683651689.1580
MEM 80.027344 1683651689.2583
MEM 80.027344 1683651689.3586
MEM 80.027344 1683651689.4589
MEM 80.027344 1683651689.5591
MEM 80.027344 1683651689.6594
MEM 80.027344 1683651689.7597
MEM 80.027344 1683651689.8600
MEM 80.285156 1683651689.9603
MEM 80.285156 1683651690.0606
MEM 80.285156 1683651690.1609
MEM 80.285156 1683651690.2612
MEM 80.285156 1683651690.3615
MEM 80.285156 1683651690.4618
MEM 80.285156 1683651690.5621
MEM 80.285156 1683651690.6624
MEM 80.285156 1683651690.7627
MEM 80.285156 1683651690.8630
MEM 80.285156 1683651690.9633
MEM 80.542969 1683651691.0636
MEM 80.542969 1683651691.1639
MEM 80.542969 1683651691.2642
MEM 80.542969 1683651691.3645
MEM 80.542969 1683651691.4648
MEM 80.542969 1683651691.5651
MEM 80.542969 1683651691.6654
MEM 80.542969 1683651691.7657
MEM 80.800781 1683651691.8661
MEM 80.800781 1683651691.9664
MEM 80.800781 1683651692.0668
MEM 80.800781 1683651692.1670
MEM 80.800781 1683651692.2673
MEM 80.800781 1683651692.3677
MEM 80.800781 1683651692.4680
MEM 80.800781 1683651692.5682
MEM 80.800781 1683651692.6686
MEM 80.800781 1683651692.7688
MEM 80.800781 1683651692.8692
MEM 80.800781 1683651692.9694
MEM 81.058594 1683651693.0697
MEM 81.058594 1683651693.1700
MEM 81.058594 1683651693.2703
MEM 81.058594 1683651693.3707
MEM 81.058594 1683651693.4710
MEM 81.058594 1683651693.5713
MEM 81.058594 1683651693.6715
MEM 81.058594 1683651693.7718
MEM 81.316406 1683651693.8721
MEM 81.316406 1683651693.9724
MEM 81.316406 1683651694.0727
MEM 81.316406 1683651694.1730
MEM 81.316406 1683651694.2732
MEM 81.316406 1683651694.3736
MEM 81.316406 1683651694.4739
MEM 81.316406 1683651694.5742
MEM 81.316406 1683651694.6745
MEM 81.316406 1683651694.7748
MEM 81.574219 1683651694.8751
MEM 81.574219 1683651694.9754
MEM 81.574219 1683651695.0758
MEM 81.574219 1683651695.1761
MEM 81.574219 1683651695.2764
MEM 81.574219 1683651695.3767
MEM 81.574219 1683651695.4770
MEM 81.574219 1683651695.5773
MEM 81.574219 1683651695.6777
MEM 81.832031 1683651695.7780
MEM 81.832031 1683651695.8783
MEM 81.832031 1683651695.9786
MEM 81.832031 1683651696.0789
MEM 81.832031 1683651696.1792
MEM 81.832031 1683651696.2795
MEM 81.832031 1683651696.3798
MEM 81.832031 1683651696.4801
MEM 82.089844 1683651696.5804
MEM 82.089844 1683651696.6806
MEM 82.089844 1683651696.7809
MEM 82.089844 1683651696.8812
MEM 82.089844 1683651696.9816
MEM 82.089844 1683651697.0819
MEM 82.347656 1683651697.1822
MEM 82.347656 1683651697.2824
MEM 82.347656 1683651697.3827
MEM 82.347656 1683651697.4830
MEM 82.347656 1683651697.5833
MEM 82.347656 1683651697.6836
MEM 82.347656 1683651697.7839
MEM 82.347656 1683651697.8842
MEM 82.347656 1683651697.9846
MEM 82.347656 1683651698.0849
MEM 82.347656 1683651698.1852
MEM 82.347656 1683651698.2855
MEM 82.347656 1683651698.3858
MEM 82.347656 1683651698.4862
MEM 82.347656 1683651698.5865
MEM 82.347656 1683651698.6868
MEM 82.347656 1683651698.7872
MEM 82.347656 1683651698.8875
MEM 82.347656 1683651698.9879
MEM 82.347656 1683651699.0883
MEM 82.347656 1683651699.1886
MEM 82.347656 1683651699.2889
MEM 82.347656 1683651699.3893
MEM 82.605469 1683651699.4896
MEM 82.605469 1683651699.5899
MEM 82.605469 1683651699.6903
MEM 82.605469 1683651699.7906
MEM 82.605469 1683651699.8909
MEM 82.605469 1683651699.9912
MEM 82.605469 1683651700.0916
MEM 82.605469 1683651700.1919
MEM 82.605469 1683651700.2922
MEM 82.605469 1683651700.3926
MEM 82.605469 1683651700.4929
MEM 82.605469 1683651700.5932
MEM 82.863281 1683651700.6935
MEM 82.863281 1683651700.7939
MEM 82.863281 1683651700.8942
MEM 82.863281 1683651700.9945
MEM 82.863281 1683651701.0948
MEM 82.863281 1683651701.1951
MEM 82.863281 1683651701.2955
MEM 82.863281 1683651701.3958
MEM 82.863281 1683651701.4961
MEM 82.863281 1683651701.5964
MEM 83.121094 1683651701.6967
MEM 83.121094 1683651701.7970
MEM 83.121094 1683651701.8973
MEM 83.121094 1683651701.9977
MEM 83.121094 1683651702.0980
MEM 83.121094 1683651702.1983
MEM 83.121094 1683651702.2987
MEM 83.121094 1683651702.3990
MEM 83.121094 1683651702.4993
MEM 83.121094 1683651702.5996
MEM 83.121094 1683651702.6999
MEM 83.121094 1683651702.8002
MEM 83.121094 1683651702.9005
MEM 83.121094 1683651703.0008
MEM 83.121094 1683651703.1012
MEM 83.378906 1683651703.2014
MEM 83.378906 1683651703.3016
MEM 83.378906 1683651703.4020
MEM 83.378906 1683651703.5022
MEM 83.378906 1683651703.6024
MEM 83.378906 1683651703.7027
MEM 83.378906 1683651703.8030
MEM 83.378906 1683651703.9034
MEM 83.636719 1683651704.0037
MEM 83.636719 1683651704.1040
MEM 83.636719 1683651704.2044
MEM 83.636719 1683651704.3048
MEM 83.636719 1683651704.4051
MEM 83.636719 1683651704.5054
MEM 83.636719 1683651704.6056
MEM 83.894531 1683651704.7059
MEM 83.894531 1683651704.8063
MEM 83.894531 1683651704.9066
MEM 83.894531 1683651705.0069
MEM 83.894531 1683651705.1071
MEM 83.894531 1683651705.2073
MEM 83.894531 1683651705.3076
MEM 83.894531 1683651705.4079
MEM 83.894531 1683651705.5081
MEM 84.152344 1683651705.6085
MEM 84.152344 1683651705.7088
MEM 84.152344 1683651705.8091
MEM 84.152344 1683651705.9095
MEM 84.152344 1683651706.0098
MEM 84.152344 1683651706.1102
MEM 84.152344 1683651706.2104
MEM 84.152344 1683651706.3106
