CMDLINE /home/stefano/anaconda3/bin/python boh.py
MEM 67.867188 1683052487.0308
MEM 67.867188 1683052487.1311
MEM 67.867188 1683052487.2314
MEM 67.867188 1683052487.3317
MEM 67.867188 1683052487.4320
MEM 67.867188 1683052487.5323
MEM 68.640625 1683052487.6326
MEM 69.156250 1683052487.7329
MEM 69.156250 1683052487.8332
MEM 69.156250 1683052487.9335
MEM 69.414062 1683052488.0337
MEM 69.414062 1683052488.1340
MEM 69.414062 1683052488.2343
MEM 69.414062 1683052488.3346
MEM 69.414062 1683052488.4349
MEM 69.671875 1683052488.5352
MEM 69.671875 1683052488.6355
MEM 69.671875 1683052488.7359
MEM 69.929688 1683052488.8361
MEM 69.929688 1683052488.9364
MEM 69.929688 1683052489.0367
MEM 69.929688 1683052489.1369
MEM 69.929688 1683052489.2372
MEM 69.929688 1683052489.3375
MEM 69.929688 1683052489.4378
MEM 69.929688 1683052489.5381
MEM 70.703125 1683052489.6384
MEM 70.703125 1683052489.7386
MEM 70.703125 1683052489.8389
MEM 70.703125 1683052489.9392
MEM 70.703125 1683052490.0395
MEM 70.703125 1683052490.1398
MEM 70.703125 1683052490.2401
MEM 72.765625 1683052490.3403
MEM 72.765625 1683052490.4406
MEM 72.765625 1683052490.5410
MEM 72.765625 1683052490.6413
MEM 72.765625 1683052490.7416
MEM 72.765625 1683052490.8419
MEM 72.765625 1683052490.9422
MEM 72.765625 1683052491.0425
MEM 72.765625 1683052491.1428
MEM 73.023438 1683052491.2431
MEM 73.023438 1683052491.3435
MEM 73.281250 1683052491.4438
MEM 73.539062 1683052491.5441
MEM 73.539062 1683052491.6444
MEM 73.539062 1683052491.7447
MEM 73.539062 1683052491.8450
MEM 73.539062 1683052491.9453
MEM 73.539062 1683052492.0456
MEM 73.539062 1683052492.1459
MEM 73.539062 1683052492.2462
MEM 73.539062 1683052492.3465
MEM 73.539062 1683052492.4468
MEM 73.539062 1683052492.5472
MEM 73.539062 1683052492.6475
MEM 73.539062 1683052492.7478
MEM 73.539062 1683052492.8482
MEM 73.539062 1683052492.9485
MEM 73.539062 1683052493.0488
MEM 73.539062 1683052493.1491
MEM 73.539062 1683052493.2494
MEM 73.539062 1683052493.3498
MEM 73.539062 1683052493.4501
MEM 73.539062 1683052493.5504
MEM 73.539062 1683052493.6508
MEM 73.539062 1683052493.7511
MEM 73.539062 1683052493.8514
MEM 73.539062 1683052493.9517
MEM 73.539062 1683052494.0520
MEM 73.539062 1683052494.1523
MEM 73.539062 1683052494.2526
MEM 73.539062 1683052494.3529
MEM 73.796875 1683052494.4532
MEM 73.796875 1683052494.5534
MEM 74.312500 1683052494.6536
MEM 74.312500 1683052494.7538
MEM 74.312500 1683052494.8540
MEM 74.312500 1683052494.9543
MEM 74.312500 1683052495.0546
MEM 74.312500 1683052495.1548
MEM 74.312500 1683052495.2551
MEM 74.312500 1683052495.3554
MEM 75.085938 1683052495.4556
MEM 75.859375 1683052495.5559
MEM 75.859375 1683052495.6561
MEM 75.859375 1683052495.7565
MEM 75.859375 1683052495.8567
MEM 75.859375 1683052495.9570
MEM 75.859375 1683052496.0573
MEM 75.859375 1683052496.1575
MEM 75.859375 1683052496.2578
MEM 75.859375 1683052496.3581
MEM 75.859375 1683052496.4585
MEM 75.859375 1683052496.5588
MEM 75.859375 1683052496.6591
MEM 75.859375 1683052496.7594
MEM 76.117188 1683052496.8597
MEM 76.117188 1683052496.9600
MEM 76.117188 1683052497.0603
MEM 76.632812 1683052497.1606
MEM 76.632812 1683052497.2609
MEM 76.632812 1683052497.3612
MEM 76.632812 1683052497.4615
MEM 76.632812 1683052497.5618
MEM 76.632812 1683052497.6620
MEM 76.632812 1683052497.7623
MEM 77.406250 1683052497.8626
MEM 77.406250 1683052497.9628
MEM 77.406250 1683052498.0631
MEM 78.953125 1683052498.1634
MEM 78.953125 1683052498.2638
MEM 79.210938 1683052498.3641
MEM 79.210938 1683052498.4644
MEM 79.726562 1683052498.5647
MEM 79.726562 1683052498.6650
MEM 79.984375 1683052498.7655
MEM 79.984375 1683052498.8658
MEM 79.984375 1683052498.9662
MEM 79.984375 1683052499.0665
MEM 79.984375 1683052499.1669
MEM 79.984375 1683052499.2672
MEM 80.242188 1683052499.3675
MEM 80.242188 1683052499.4678
MEM 80.242188 1683052499.5681
MEM 80.242188 1683052499.6684
MEM 80.242188 1683052499.7688
MEM 80.757812 1683052499.8691
MEM 81.015625 1683052499.9694
MEM 81.015625 1683052500.0697
MEM 81.015625 1683052500.1700
MEM 81.015625 1683052500.2703
MEM 81.273438 1683052500.3706
MEM 81.273438 1683052500.4709
MEM 81.273438 1683052500.5712
MEM 81.273438 1683052500.6714
MEM 81.273438 1683052500.7718
MEM 81.273438 1683052500.8721
MEM 81.531250 1683052500.9724
MEM 82.046875 1683052501.0727
MEM 82.046875 1683052501.1730
MEM 82.046875 1683052501.2733
MEM 82.562500 1683052501.3736
MEM 82.562500 1683052501.4739
MEM 82.562500 1683052501.5741
MEM 82.820312 1683052501.6744
MEM 82.820312 1683052501.7747
MEM 82.820312 1683052501.8750
MEM 83.335938 1683052501.9753
MEM 83.335938 1683052502.0755
MEM 83.335938 1683052502.1758
MEM 83.335938 1683052502.2761
MEM 83.335938 1683052502.3764
MEM 83.335938 1683052502.4767
MEM 83.593750 1683052502.5770
MEM 83.593750 1683052502.6773
MEM 83.593750 1683052502.7776
MEM 83.593750 1683052502.8779
MEM 83.593750 1683052502.9782
MEM 84.367188 1683052503.0784
MEM 84.367188 1683052503.1788
MEM 84.367188 1683052503.2791
MEM 84.367188 1683052503.3794
MEM 84.367188 1683052503.4797
MEM 84.367188 1683052503.5800
MEM 84.367188 1683052503.6803
MEM 84.882812 1683052503.7806
MEM 84.882812 1683052503.8809
MEM 84.882812 1683052503.9812
MEM 84.882812 1683052504.0815
MEM 84.882812 1683052504.1818
MEM 84.882812 1683052504.2821
MEM 84.882812 1683052504.3824
MEM 84.882812 1683052504.4826
MEM 84.882812 1683052504.5829
MEM 84.882812 1683052504.6832
MEM 84.882812 1683052504.7835
MEM 84.882812 1683052504.8837
MEM 84.882812 1683052504.9840
MEM 84.882812 1683052505.0843
MEM 84.882812 1683052505.1845
MEM 84.882812 1683052505.2848
MEM 84.882812 1683052505.3851
MEM 84.882812 1683052505.4854
MEM 84.882812 1683052505.5856
MEM 84.882812 1683052505.6859
MEM 84.882812 1683052505.7861
MEM 84.882812 1683052505.8864
MEM 84.882812 1683052505.9867
MEM 84.882812 1683052506.0869
MEM 84.882812 1683052506.1872
MEM 84.882812 1683052506.2875
MEM 84.882812 1683052506.3878
MEM 84.882812 1683052506.4880
MEM 84.882812 1683052506.5883
MEM 85.140625 1683052506.6886
MEM 85.140625 1683052506.7888
MEM 85.140625 1683052506.8891
MEM 85.140625 1683052506.9893
MEM 85.140625 1683052507.0896
MEM 85.140625 1683052507.1899
MEM 85.140625 1683052507.2902
MEM 85.140625 1683052507.3905
MEM 85.140625 1683052507.4907
MEM 85.140625 1683052507.5910
MEM 85.398438 1683052507.6912
MEM 86.945312 1683052507.7915
MEM 86.945312 1683052507.8917
MEM 86.945312 1683052507.9920
MEM 86.945312 1683052508.0922
MEM 86.945312 1683052508.1925
MEM 86.945312 1683052508.2927
MEM 87.203125 1683052508.3930
MEM 87.203125 1683052508.4932
MEM 87.203125 1683052508.5935
MEM 87.203125 1683052508.6937
MEM 87.203125 1683052508.7939
MEM 87.460938 1683052508.8942
MEM 87.460938 1683052508.9945
MEM 87.460938 1683052509.0947
MEM 87.460938 1683052509.1950
MEM 87.460938 1683052509.2952
MEM 87.460938 1683052509.3955
MEM 87.460938 1683052509.4957
MEM 87.460938 1683052509.5960
MEM 87.460938 1683052509.6962
MEM 87.718750 1683052509.7965
MEM 87.718750 1683052509.8967
MEM 87.718750 1683052509.9970
MEM 87.718750 1683052510.0972
MEM 87.718750 1683052510.1974
MEM 87.718750 1683052510.2977
MEM 87.718750 1683052510.3979
MEM 87.718750 1683052510.4982
MEM 87.718750 1683052510.5985
MEM 87.718750 1683052510.6987
MEM 87.718750 1683052510.7989
MEM 87.718750 1683052510.8992
MEM 87.718750 1683052510.9994
MEM 87.718750 1683052511.0997
MEM 87.718750 1683052511.2000
MEM 87.718750 1683052511.3002
MEM 87.718750 1683052511.4005
MEM 87.718750 1683052511.5007
MEM 87.718750 1683052511.6009
MEM 87.718750 1683052511.7012
MEM 87.718750 1683052511.8014
MEM 87.718750 1683052511.9017
MEM 87.718750 1683052512.0018
MEM 87.718750 1683052512.1021
MEM 87.718750 1683052512.2023
MEM 87.718750 1683052512.3026
MEM 87.718750 1683052512.4028
MEM 87.718750 1683052512.5030
MEM 87.718750 1683052512.6033
MEM 87.718750 1683052512.7035
MEM 87.718750 1683052512.8038
MEM 87.718750 1683052512.9040
MEM 87.718750 1683052513.0042
MEM 87.976562 1683052513.1045
MEM 87.976562 1683052513.2047
MEM 87.976562 1683052513.3050
MEM 87.976562 1683052513.4052
MEM 87.976562 1683052513.5054
MEM 87.976562 1683052513.6057
MEM 87.976562 1683052513.7059
MEM 87.976562 1683052513.8062
MEM 87.976562 1683052513.9064
MEM 89.523438 1683052514.0067
MEM 89.523438 1683052514.1070
MEM 89.523438 1683052514.2073
MEM 89.523438 1683052514.3076
MEM 89.523438 1683052514.4079
MEM 89.523438 1683052514.5082
MEM 89.523438 1683052514.6085
MEM 89.523438 1683052514.7088
MEM 89.523438 1683052514.8091
MEM 89.523438 1683052514.9093
MEM 89.781250 1683052515.0096
MEM 89.781250 1683052515.1098
MEM 89.781250 1683052515.2101
MEM 90.039062 1683052515.3104
MEM 91.328125 1683052515.4107
MEM 91.328125 1683052515.5110
MEM 91.328125 1683052515.6112
MEM 91.328125 1683052515.7115
MEM 91.328125 1683052515.8118
MEM 91.585938 1683052515.9121
MEM 91.585938 1683052516.0124
MEM 91.585938 1683052516.1127
MEM 91.585938 1683052516.2130
MEM 91.585938 1683052516.3133
MEM 92.359375 1683052516.4136
MEM 92.617188 1683052516.5139
MEM 92.617188 1683052516.6141
MEM 92.617188 1683052516.7144
MEM 92.617188 1683052516.8147
MEM 92.617188 1683052516.9149
MEM 92.617188 1683052517.0152
MEM 92.875000 1683052517.1155
MEM 92.875000 1683052517.2158
MEM 92.875000 1683052517.3160
MEM 92.875000 1683052517.4163
MEM 92.875000 1683052517.5166
MEM 92.875000 1683052517.6168
MEM 92.875000 1683052517.7171
MEM 92.875000 1683052517.8174
MEM 92.875000 1683052517.9177
MEM 92.875000 1683052518.0178
MEM 92.875000 1683052518.1181
MEM 92.875000 1683052518.2184
MEM 92.875000 1683052518.3187
MEM 92.875000 1683052518.4190
MEM 92.875000 1683052518.5192
MEM 92.875000 1683052518.6195
MEM 92.875000 1683052518.7198
MEM 93.906250 1683052518.8201
MEM 93.906250 1683052518.9203
MEM 93.906250 1683052519.0206
MEM 93.906250 1683052519.1209
MEM 93.906250 1683052519.2212
MEM 93.906250 1683052519.3215
MEM 94.164062 1683052519.4218
MEM 94.164062 1683052519.5221
MEM 94.164062 1683052519.6223
MEM 94.164062 1683052519.7226
MEM 94.164062 1683052519.8228
MEM 94.164062 1683052519.9231
MEM 94.164062 1683052520.0233
MEM 94.164062 1683052520.1235
MEM 94.164062 1683052520.2238
MEM 94.164062 1683052520.3241
MEM 94.164062 1683052520.4243
MEM 94.164062 1683052520.5246
MEM 94.164062 1683052520.6248
MEM 94.164062 1683052520.7251
MEM 94.421875 1683052520.8254
MEM 94.421875 1683052520.9256
MEM 94.421875 1683052521.0258
MEM 94.421875 1683052521.1261
MEM 94.421875 1683052521.2264
MEM 94.421875 1683052521.3266
MEM 94.421875 1683052521.4268
MEM 94.421875 1683052521.5271
MEM 94.421875 1683052521.6274
MEM 94.421875 1683052521.7276
MEM 94.421875 1683052521.8279
MEM 94.421875 1683052521.9281
MEM 94.421875 1683052522.0284
MEM 94.421875 1683052522.1287
MEM 94.421875 1683052522.2290
MEM 94.421875 1683052522.3293
MEM 94.421875 1683052522.4295
MEM 94.421875 1683052522.5298
MEM 94.421875 1683052522.6302
MEM 94.421875 1683052522.7304
MEM 94.421875 1683052522.8307
MEM 94.421875 1683052522.9309
MEM 87.046875 1683052523.0312
MEM 87.046875 1683052523.1315
MEM 87.046875 1683052523.2318
MEM 87.046875 1683052523.3321
MEM 87.046875 1683052523.4324
MEM 87.046875 1683052523.5326
MEM 87.046875 1683052523.6329
MEM 87.078125 1683052523.7332
MEM 87.082031 1683052523.8334
MEM 87.082031 1683052523.9337
MEM 87.082031 1683052524.0340
MEM 87.082031 1683052524.1343
MEM 87.082031 1683052524.2345
MEM 87.082031 1683052524.3348
MEM 86.863281 1683052524.4351
MEM 86.863281 1683052524.5353
MEM 86.863281 1683052524.6356
MEM 86.863281 1683052524.7358
MEM 86.863281 1683052524.8361
MEM 86.863281 1683052524.9364
MEM 86.890625 1683052525.0366
MEM 86.890625 1683052525.1369
MEM 86.890625 1683052525.2372
MEM 86.890625 1683052525.3375
MEM 86.890625 1683052525.4378
MEM 86.890625 1683052525.5380
MEM 86.890625 1683052525.6383
MEM 86.890625 1683052525.7385
MEM 86.890625 1683052525.8388
MEM 86.890625 1683052525.9390
MEM 86.890625 1683052526.0393
MEM 86.910156 1683052526.1396
MEM 86.910156 1683052526.2399
MEM 86.910156 1683052526.3401
MEM 86.910156 1683052526.4403
MEM 86.910156 1683052526.5406
MEM 86.910156 1683052526.6408
MEM 86.910156 1683052526.7411
MEM 86.910156 1683052526.8413
MEM 86.910156 1683052526.9415
MEM 86.910156 1683052527.0418
MEM 86.910156 1683052527.1420
MEM 86.910156 1683052527.2423
MEM 86.910156 1683052527.3426
MEM 86.910156 1683052527.4428
MEM 86.910156 1683052527.5431
MEM 86.910156 1683052527.6434
MEM 86.910156 1683052527.7436
MEM 86.910156 1683052527.8439
MEM 86.910156 1683052527.9442
MEM 86.937500 1683052528.0444
MEM 86.937500 1683052528.1447
MEM 86.937500 1683052528.2450
MEM 86.937500 1683052528.3453
MEM 86.937500 1683052528.4456
MEM 86.937500 1683052528.5458
MEM 86.949219 1683052528.6462
MEM 86.949219 1683052528.7465
MEM 86.949219 1683052528.8468
MEM 86.949219 1683052528.9470
MEM 86.949219 1683052529.0472
MEM 86.949219 1683052529.1475
MEM 86.949219 1683052529.2478
MEM 86.949219 1683052529.3480
MEM 86.949219 1683052529.4483
MEM 86.949219 1683052529.5486
MEM 86.949219 1683052529.6489
MEM 86.949219 1683052529.7492
MEM 86.949219 1683052529.8494
MEM 86.949219 1683052529.9497
MEM 86.949219 1683052530.0499
MEM 86.949219 1683052530.1502
MEM 86.949219 1683052530.2505
MEM 86.949219 1683052530.3508
MEM 86.949219 1683052530.4510
MEM 86.949219 1683052530.5513
MEM 86.949219 1683052530.6516
MEM 86.949219 1683052530.7519
MEM 86.949219 1683052530.8522
MEM 86.949219 1683052530.9524
MEM 86.949219 1683052531.0526
MEM 86.949219 1683052531.1529
MEM 86.949219 1683052531.2532
MEM 86.949219 1683052531.3535
MEM 86.949219 1683052531.4538
MEM 86.949219 1683052531.5540
MEM 86.949219 1683052531.6543
MEM 86.949219 1683052531.7545
MEM 86.949219 1683052531.8548
MEM 86.949219 1683052531.9550
MEM 86.949219 1683052532.0553
MEM 86.949219 1683052532.1555
MEM 86.949219 1683052532.2558
MEM 86.949219 1683052532.3561
MEM 86.949219 1683052532.4564
MEM 86.949219 1683052532.5566
MEM 86.949219 1683052532.6569
MEM 86.949219 1683052532.7571
MEM 86.949219 1683052532.8574
MEM 86.949219 1683052532.9576
MEM 86.949219 1683052533.0579
MEM 86.949219 1683052533.1581
MEM 86.949219 1683052533.2584
MEM 86.949219 1683052533.3587
MEM 86.949219 1683052533.4589
MEM 86.949219 1683052533.5592
MEM 86.949219 1683052533.6594
MEM 86.949219 1683052533.7597
MEM 86.949219 1683052533.8600
MEM 86.949219 1683052533.9602
MEM 86.949219 1683052534.0604
MEM 86.949219 1683052534.1607
MEM 86.949219 1683052534.2610
MEM 86.949219 1683052534.3612
MEM 86.949219 1683052534.4615
MEM 86.949219 1683052534.5618
MEM 86.949219 1683052534.6620
MEM 86.949219 1683052534.7623
MEM 86.949219 1683052534.8625
MEM 86.949219 1683052534.9627
MEM 86.949219 1683052535.0630
MEM 86.949219 1683052535.1632
MEM 86.949219 1683052535.2634
MEM 86.949219 1683052535.3637
MEM 86.949219 1683052535.4639
MEM 86.949219 1683052535.5642
MEM 86.949219 1683052535.6644
MEM 86.949219 1683052535.7646
MEM 86.949219 1683052535.8649
MEM 86.949219 1683052535.9652
MEM 86.949219 1683052536.0654
MEM 86.949219 1683052536.1656
MEM 86.949219 1683052536.2659
MEM 86.949219 1683052536.3661
MEM 86.949219 1683052536.4664
MEM 86.949219 1683052536.5666
MEM 86.949219 1683052536.6668
MEM 86.949219 1683052536.7671
MEM 86.949219 1683052536.8673
MEM 86.949219 1683052536.9676
MEM 86.949219 1683052537.0679
MEM 86.949219 1683052537.1681
MEM 86.949219 1683052537.2683
MEM 86.949219 1683052537.3686
MEM 86.949219 1683052537.4688
MEM 86.949219 1683052537.5691
MEM 86.949219 1683052537.6693
MEM 86.949219 1683052537.7696
MEM 86.949219 1683052537.8698
MEM 86.949219 1683052537.9701
MEM 86.949219 1683052538.0703
MEM 86.949219 1683052538.1705
MEM 86.949219 1683052538.2707
MEM 86.949219 1683052538.3710
MEM 86.949219 1683052538.4712
MEM 86.949219 1683052538.5715
MEM 86.949219 1683052538.6717
MEM 86.949219 1683052538.7719
MEM 86.949219 1683052538.8722
MEM 86.949219 1683052538.9724
MEM 86.949219 1683052539.0726
MEM 86.949219 1683052539.1729
MEM 86.949219 1683052539.2732
MEM 86.949219 1683052539.3734
MEM 86.949219 1683052539.4736
MEM 86.949219 1683052539.5738
MEM 86.949219 1683052539.6741
MEM 86.949219 1683052539.7744
MEM 86.949219 1683052539.8746
MEM 86.949219 1683052539.9751
MEM 86.949219 1683052540.0753
MEM 86.949219 1683052540.1756
MEM 86.949219 1683052540.2758
MEM 86.949219 1683052540.3760
MEM 86.949219 1683052540.4763
MEM 86.949219 1683052540.5765
MEM 86.949219 1683052540.6768
MEM 86.949219 1683052540.7771
MEM 86.949219 1683052540.8774
MEM 86.949219 1683052540.9777
MEM 86.949219 1683052541.0780
MEM 86.949219 1683052541.1782
MEM 86.949219 1683052541.2785
MEM 86.949219 1683052541.3788
MEM 86.949219 1683052541.4791
MEM 86.949219 1683052541.5794
MEM 86.949219 1683052541.6797
MEM 86.949219 1683052541.7800
MEM 86.949219 1683052541.8803
MEM 86.949219 1683052541.9805
MEM 86.949219 1683052542.0808
MEM 86.949219 1683052542.1811
MEM 86.949219 1683052542.2814
MEM 86.949219 1683052542.3817
MEM 86.949219 1683052542.4820
MEM 86.949219 1683052542.5822
MEM 86.949219 1683052542.6825
MEM 86.949219 1683052542.7828
MEM 86.949219 1683052542.8830
MEM 86.949219 1683052542.9833
MEM 86.949219 1683052543.0835
MEM 86.949219 1683052543.1838
MEM 86.949219 1683052543.2840
MEM 86.949219 1683052543.3843
MEM 86.949219 1683052543.4845
MEM 86.949219 1683052543.5847
MEM 86.949219 1683052543.6850
MEM 86.949219 1683052543.7852
MEM 86.949219 1683052543.8855
MEM 86.949219 1683052543.9857
MEM 86.949219 1683052544.0860
MEM 86.949219 1683052544.1862
MEM 86.949219 1683052544.2865
MEM 86.949219 1683052544.3867
MEM 86.949219 1683052544.4870
MEM 86.949219 1683052544.5872
MEM 86.949219 1683052544.6874
MEM 86.949219 1683052544.7878
MEM 86.949219 1683052544.8880
MEM 86.949219 1683052544.9883
MEM 86.949219 1683052545.0885
MEM 86.949219 1683052545.1887
MEM 86.949219 1683052545.2889
MEM 86.949219 1683052545.3892
MEM 86.949219 1683052545.4895
MEM 86.949219 1683052545.5897
MEM 86.949219 1683052545.6899
MEM 86.949219 1683052545.7901
MEM 86.949219 1683052545.8903
MEM 86.949219 1683052545.9905
MEM 86.949219 1683052546.0907
MEM 86.949219 1683052546.1909
MEM 86.949219 1683052546.2911
MEM 86.949219 1683052546.3913
MEM 86.949219 1683052546.4917
MEM 86.949219 1683052546.5919
MEM 86.949219 1683052546.6921
MEM 86.949219 1683052546.7923
MEM 86.949219 1683052546.8925
MEM 86.949219 1683052546.9928
MEM 86.949219 1683052547.0929
MEM 86.949219 1683052547.1932
MEM 86.949219 1683052547.2934
MEM 86.949219 1683052547.3937
MEM 86.949219 1683052547.4939
MEM 86.949219 1683052547.5941
MEM 86.949219 1683052547.6944
MEM 86.949219 1683052547.7946
MEM 86.949219 1683052547.8949
MEM 86.949219 1683052547.9951
MEM 86.949219 1683052548.0952
MEM 86.949219 1683052548.1955
MEM 86.949219 1683052548.2958
MEM 86.949219 1683052548.3961
MEM 86.949219 1683052548.4964
MEM 86.949219 1683052548.5966
MEM 86.949219 1683052548.6969
MEM 86.949219 1683052548.7972
MEM 86.949219 1683052548.8975
MEM 86.949219 1683052548.9978
MEM 86.949219 1683052549.0980
MEM 86.949219 1683052549.1983
MEM 86.949219 1683052549.2985
MEM 86.949219 1683052549.3987
MEM 86.949219 1683052549.4989
MEM 86.949219 1683052549.5991
MEM 86.949219 1683052549.6994
MEM 86.949219 1683052549.7996
MEM 86.949219 1683052549.8999
MEM 86.949219 1683052550.0001
MEM 86.949219 1683052550.1003
MEM 86.949219 1683052550.2005
MEM 86.949219 1683052550.3008
MEM 86.949219 1683052550.4010
MEM 86.949219 1683052550.5012
MEM 86.949219 1683052550.6014
MEM 86.949219 1683052550.7016
MEM 86.949219 1683052550.8018
MEM 86.949219 1683052550.9020
MEM 86.949219 1683052551.0023
MEM 86.949219 1683052551.1025
MEM 86.949219 1683052551.2027
MEM 86.949219 1683052551.3030
MEM 86.949219 1683052551.4032
MEM 86.949219 1683052551.5034
MEM 86.949219 1683052551.6036
MEM 86.949219 1683052551.7039
MEM 86.949219 1683052551.8042
MEM 86.949219 1683052551.9044
MEM 86.949219 1683052552.0046
MEM 86.949219 1683052552.1049
MEM 86.949219 1683052552.2051
MEM 86.949219 1683052552.3054
MEM 86.949219 1683052552.4056
MEM 86.949219 1683052552.5058
MEM 86.949219 1683052552.6060
MEM 86.949219 1683052552.7063
MEM 86.949219 1683052552.8066
MEM 86.949219 1683052552.9069
MEM 86.949219 1683052553.0072
MEM 86.949219 1683052553.1074
MEM 86.949219 1683052553.2077
MEM 86.949219 1683052553.3080
MEM 86.949219 1683052553.4083
MEM 86.949219 1683052553.5085
MEM 86.949219 1683052553.6088
MEM 86.949219 1683052553.7091
MEM 86.949219 1683052553.8094
MEM 86.949219 1683052553.9096
MEM 87.203125 1683052554.0098
MEM 87.203125 1683052554.1101
MEM 87.203125 1683052554.2104
MEM 87.203125 1683052554.3107
MEM 87.203125 1683052554.4109
MEM 87.203125 1683052554.5112
MEM 87.203125 1683052554.6114
MEM 87.203125 1683052554.7118
MEM 87.976562 1683052554.8121
MEM 87.976562 1683052554.9123
MEM 87.976562 1683052555.0126
MEM 87.976562 1683052555.1129
MEM 87.976562 1683052555.2132
MEM 88.750000 1683052555.3135
MEM 88.750000 1683052555.4138
MEM 88.750000 1683052555.5141
MEM 88.750000 1683052555.6144
MEM 89.523438 1683052555.7147
MEM 89.523438 1683052555.8149
MEM 89.523438 1683052555.9152
MEM 89.523438 1683052556.0155
MEM 89.523438 1683052556.1158
MEM 89.523438 1683052556.2161
MEM 89.523438 1683052556.3164
MEM 89.523438 1683052556.4167
MEM 89.523438 1683052556.5169
MEM 90.039062 1683052556.6172
MEM 90.039062 1683052556.7175
MEM 90.039062 1683052556.8178
MEM 90.039062 1683052556.9180
MEM 90.039062 1683052557.0183
MEM 90.039062 1683052557.1186
MEM 90.039062 1683052557.2189
MEM 90.039062 1683052557.3192
MEM 90.039062 1683052557.4194
MEM 90.296875 1683052557.5197
MEM 90.296875 1683052557.6200
MEM 90.296875 1683052557.7203
MEM 90.296875 1683052557.8206
MEM 90.296875 1683052557.9208
MEM 90.296875 1683052558.0211
MEM 90.296875 1683052558.1214
MEM 90.296875 1683052558.2217
MEM 90.296875 1683052558.3220
MEM 90.296875 1683052558.4223
MEM 90.296875 1683052558.5225
MEM 90.296875 1683052558.6228
MEM 90.296875 1683052558.7231
MEM 90.296875 1683052558.8234
MEM 90.296875 1683052558.9237
MEM 90.296875 1683052559.0239
MEM 90.296875 1683052559.1242
MEM 90.296875 1683052559.2245
MEM 90.296875 1683052559.3248
MEM 90.296875 1683052559.4251
MEM 90.296875 1683052559.5254
MEM 90.812500 1683052559.6257
MEM 90.812500 1683052559.7260
MEM 90.812500 1683052559.8262
MEM 90.812500 1683052559.9265
MEM 91.070312 1683052560.0268
MEM 91.070312 1683052560.1271
MEM 91.070312 1683052560.2274
MEM 91.070312 1683052560.3277
MEM 91.070312 1683052560.4280
