CMDLINE /home/stefano/anaconda3/bin/python boh.py
MEM 0.671875 1683048244.7427
MEM 27.417969 1683048244.8430
MEM 41.878906 1683048244.9432
MEM 52.222656 1683048245.0434
MEM 52.480469 1683048245.1436
MEM 52.796875 1683048245.2437
MEM 53.230469 1683048245.3440
MEM 53.488281 1683048245.4442
MEM 53.746094 1683048245.5444
MEM 54.003906 1683048245.6446
MEM 54.777344 1683048245.7448
MEM 54.777344 1683048245.8450
MEM 55.035156 1683048245.9452
