CMDLINE python src/scan_instances.py
MEM 85.386719 1683820871.8315
MEM 85.386719 1683820871.9317
MEM 85.386719 1683820872.0320
MEM 85.386719 1683820872.1323
MEM 85.386719 1683820872.2326
MEM 85.386719 1683820872.3329
MEM 85.386719 1683820872.4332
MEM 85.386719 1683820872.5335
MEM 85.386719 1683820872.6337
MEM 85.386719 1683820872.7340
MEM 85.386719 1683820872.8343
MEM 85.386719 1683820872.9346
MEM 85.386719 1683820873.0350
MEM 85.386719 1683820873.1357
MEM 85.386719 1683820873.2361
MEM 85.386719 1683820873.3365
MEM 85.386719 1683820873.4370
MEM 85.386719 1683820873.5372
MEM 85.386719 1683820873.6375
MEM 85.386719 1683820873.7377
MEM 85.386719 1683820873.8380
MEM 85.386719 1683820873.9383
MEM 85.386719 1683820874.0385
MEM 85.386719 1683820874.1388
MEM 85.386719 1683820874.2391
MEM 85.386719 1683820874.3393
MEM 85.386719 1683820874.4396
MEM 85.386719 1683820874.5398
MEM 85.386719 1683820874.6401
MEM 85.386719 1683820874.7404
MEM 85.386719 1683820874.8406
MEM 85.386719 1683820874.9409
MEM 85.386719 1683820875.0412
MEM 85.386719 1683820875.1414
MEM 85.386719 1683820875.2417
MEM 85.386719 1683820875.3419
MEM 85.386719 1683820875.4422
MEM 85.386719 1683820875.5424
MEM 85.386719 1683820875.6427
MEM 85.386719 1683820875.7430
MEM 85.386719 1683820875.8432
MEM 85.386719 1683820875.9435
MEM 85.386719 1683820876.0437
MEM 85.386719 1683820876.1440
MEM 85.386719 1683820876.2443
MEM 85.386719 1683820876.3445
MEM 85.386719 1683820876.4448
MEM 85.386719 1683820876.5451
MEM 85.386719 1683820876.6453
MEM 85.386719 1683820876.7456
MEM 85.386719 1683820876.8458
MEM 85.386719 1683820876.9461
MEM 85.386719 1683820877.0463
MEM 85.386719 1683820877.1465
MEM 85.386719 1683820877.2467
MEM 85.386719 1683820877.3469
MEM 85.386719 1683820877.4471
MEM 85.386719 1683820877.5473
MEM 85.386719 1683820877.6475
MEM 85.386719 1683820877.7478
MEM 85.386719 1683820877.8480
MEM 85.386719 1683820877.9483
MEM 85.386719 1683820878.0485
MEM 85.386719 1683820878.1488
MEM 85.386719 1683820878.2491
MEM 85.386719 1683820878.3493
MEM 85.386719 1683820878.4496
MEM 85.386719 1683820878.5498
MEM 85.386719 1683820878.6501
MEM 85.386719 1683820878.7503
MEM 85.386719 1683820878.8506
MEM 85.386719 1683820878.9509
MEM 85.386719 1683820879.0511
MEM 85.386719 1683820879.1517
MEM 85.386719 1683820879.2519
MEM 85.386719 1683820879.3522
MEM 85.386719 1683820879.4525
MEM 85.386719 1683820879.5527
MEM 85.386719 1683820879.6530
MEM 85.386719 1683820879.7532
MEM 85.386719 1683820879.8535
MEM 85.386719 1683820879.9537
MEM 85.386719 1683820880.0540
MEM 85.386719 1683820880.1542
MEM 85.386719 1683820880.2545
MEM 85.386719 1683820880.3548
MEM 85.386719 1683820880.4550
MEM 85.386719 1683820880.5552
MEM 85.386719 1683820880.6555
MEM 85.386719 1683820880.7558
MEM 85.386719 1683820880.8560
MEM 85.386719 1683820880.9563
MEM 85.386719 1683820881.0566
MEM 85.386719 1683820881.1569
MEM 85.386719 1683820881.2571
MEM 85.386719 1683820881.3574
MEM 85.386719 1683820881.4576
MEM 85.386719 1683820881.5578
MEM 85.386719 1683820881.6581
MEM 85.386719 1683820881.7583
MEM 85.386719 1683820881.8585
MEM 85.386719 1683820881.9588
MEM 85.386719 1683820882.0590
MEM 85.386719 1683820882.1593
MEM 85.386719 1683820882.2595
MEM 85.386719 1683820882.3598
MEM 85.386719 1683820882.4601
MEM 85.386719 1683820882.5603
MEM 85.386719 1683820882.6606
MEM 85.386719 1683820882.7609
MEM 85.386719 1683820882.8612
MEM 85.386719 1683820882.9615
MEM 85.386719 1683820883.0618
MEM 85.386719 1683820883.1621
MEM 85.386719 1683820883.2624
MEM 85.386719 1683820883.3626
MEM 85.386719 1683820883.4628
MEM 85.386719 1683820883.5631
MEM 85.386719 1683820883.6633
MEM 85.386719 1683820883.7636
MEM 85.386719 1683820883.8638
MEM 85.386719 1683820883.9640
MEM 85.386719 1683820884.0643
MEM 85.386719 1683820884.1646
MEM 85.386719 1683820884.2648
MEM 85.386719 1683820884.3652
MEM 85.386719 1683820884.4655
MEM 85.386719 1683820884.5658
MEM 85.386719 1683820884.6662
MEM 85.386719 1683820884.7664
MEM 85.386719 1683820884.8667
MEM 85.386719 1683820884.9670
MEM 85.386719 1683820885.0673
MEM 85.386719 1683820885.1675
MEM 85.386719 1683820885.2678
MEM 85.386719 1683820885.3681
MEM 85.386719 1683820885.4684
MEM 85.386719 1683820885.5686
MEM 85.386719 1683820885.6689
MEM 85.386719 1683820885.7691
MEM 85.386719 1683820885.8694
MEM 85.386719 1683820885.9696
MEM 85.386719 1683820886.0699
MEM 85.386719 1683820886.1702
MEM 85.386719 1683820886.2706
MEM 85.386719 1683820886.3708
MEM 85.386719 1683820886.4711
MEM 85.386719 1683820886.5715
MEM 85.386719 1683820886.6718
MEM 85.386719 1683820886.7721
MEM 85.386719 1683820886.8724
MEM 85.386719 1683820886.9727
MEM 85.386719 1683820887.0729
MEM 85.386719 1683820887.1732
MEM 85.386719 1683820887.2734
MEM 85.386719 1683820887.3738
MEM 85.386719 1683820887.4742
MEM 85.386719 1683820887.5745
MEM 85.386719 1683820887.6748
MEM 85.386719 1683820887.7750
MEM 85.386719 1683820887.8753
MEM 85.386719 1683820887.9756
MEM 85.386719 1683820888.0759
MEM 85.386719 1683820888.1763
MEM 85.386719 1683820888.2765
MEM 85.386719 1683820888.3768
MEM 85.386719 1683820888.4771
MEM 85.386719 1683820888.5773
MEM 85.386719 1683820888.6776
MEM 85.386719 1683820888.7779
MEM 85.386719 1683820888.8782
MEM 85.386719 1683820888.9785
MEM 85.386719 1683820889.0787
MEM 85.386719 1683820889.1789
MEM 85.386719 1683820889.2792
MEM 85.386719 1683820889.3795
MEM 85.386719 1683820889.4797
MEM 85.386719 1683820889.5799
MEM 85.386719 1683820889.6802
MEM 85.386719 1683820889.7805
MEM 85.386719 1683820889.8807
MEM 85.386719 1683820889.9810
MEM 85.386719 1683820890.0814
MEM 85.386719 1683820890.1817
MEM 85.386719 1683820890.2820
MEM 85.386719 1683820890.3822
MEM 85.386719 1683820890.4826
MEM 85.386719 1683820890.5828
MEM 85.386719 1683820890.6831
MEM 85.386719 1683820890.7833
MEM 85.386719 1683820890.8836
MEM 85.386719 1683820890.9838
MEM 85.386719 1683820891.0841
MEM 85.386719 1683820891.1843
MEM 85.386719 1683820891.2846
MEM 85.386719 1683820891.3848
MEM 85.386719 1683820891.4851
MEM 85.386719 1683820891.5853
MEM 85.386719 1683820891.6856
MEM 85.386719 1683820891.7858
MEM 85.386719 1683820891.8861
MEM 85.386719 1683820891.9863
MEM 85.386719 1683820892.0865
MEM 85.386719 1683820892.1868
MEM 85.386719 1683820892.2870
MEM 85.386719 1683820892.3873
MEM 85.386719 1683820892.4875
MEM 85.386719 1683820892.5878
MEM 85.386719 1683820892.6880
MEM 85.386719 1683820892.7882
MEM 85.386719 1683820892.8884
MEM 85.386719 1683820892.9887
MEM 85.386719 1683820893.0889
MEM 85.386719 1683820893.1891
MEM 85.386719 1683820893.2894
MEM 85.386719 1683820893.3897
MEM 85.386719 1683820893.4899
MEM 85.386719 1683820893.5902
MEM 85.386719 1683820893.6905
MEM 85.386719 1683820893.7908
MEM 85.386719 1683820893.8911
MEM 85.386719 1683820893.9913
MEM 85.386719 1683820894.0916
MEM 85.386719 1683820894.1919
MEM 85.386719 1683820894.2922
MEM 85.386719 1683820894.3925
MEM 85.386719 1683820894.4929
MEM 85.386719 1683820894.5932
MEM 85.386719 1683820894.6936
MEM 85.386719 1683820894.7939
MEM 85.386719 1683820894.8942
MEM 85.386719 1683820894.9946
MEM 85.386719 1683820895.0949
MEM 85.386719 1683820895.1952
MEM 85.386719 1683820895.2955
MEM 85.386719 1683820895.3957
MEM 85.386719 1683820895.4960
MEM 85.386719 1683820895.5962
MEM 85.386719 1683820895.6965
MEM 85.386719 1683820895.7968
MEM 85.386719 1683820895.8970
MEM 85.386719 1683820895.9973
MEM 85.386719 1683820896.0976
MEM 85.386719 1683820896.1978
MEM 85.386719 1683820896.2981
MEM 85.386719 1683820896.3984
MEM 85.386719 1683820896.4986
MEM 85.386719 1683820896.5989
MEM 85.386719 1683820896.6992
MEM 85.386719 1683820896.7994
MEM 85.386719 1683820896.8997
MEM 85.386719 1683820897.0000
MEM 85.386719 1683820897.1003
MEM 85.386719 1683820897.2007
MEM 85.386719 1683820897.3011
MEM 85.386719 1683820897.4014
MEM 85.386719 1683820897.5017
MEM 85.386719 1683820897.6021
MEM 85.386719 1683820897.7024
MEM 85.386719 1683820897.8028
MEM 85.386719 1683820897.9030
MEM 85.386719 1683820898.0032
MEM 85.386719 1683820898.1035
MEM 85.386719 1683820898.2038
