CMDLINE /home/stefano/anaconda3/bin/python boh.py
MEM 73.851562 1683048592.1383
MEM 74.367188 1683048592.2386
MEM 74.367188 1683048592.3389
MEM 75.140625 1683048592.4392
MEM 75.398438 1683048592.5394
MEM 76.171875 1683048592.6396
MEM 76.171875 1683048592.7399
MEM 76.171875 1683048592.8401
MEM 76.429688 1683048592.9405
MEM 76.429688 1683048593.0408
MEM 76.429688 1683048593.1412
MEM 76.429688 1683048593.2414
MEM 76.429688 1683048593.3419
MEM 76.429688 1683048593.4421
MEM 76.429688 1683048593.5424
MEM 76.429688 1683048593.6426
MEM 76.429688 1683048593.7429
MEM 76.429688 1683048593.8431
MEM 76.687500 1683048593.9434
MEM 76.687500 1683048594.0436
MEM 76.687500 1683048594.1439
MEM 76.687500 1683048594.2441
MEM 77.203125 1683048594.3444
MEM 77.203125 1683048594.4446
MEM 77.203125 1683048594.5449
MEM 77.460938 1683048594.6451
MEM 78.234375 1683048594.7454
MEM 78.234375 1683048594.8456
MEM 79.007812 1683048594.9458
MEM 79.007812 1683048595.0461
MEM 79.781250 1683048595.1463
MEM 80.039062 1683048595.2466
MEM 80.039062 1683048595.3468
MEM 80.039062 1683048595.4471
MEM 80.039062 1683048595.5473
MEM 80.039062 1683048595.6476
MEM 80.296875 1683048595.7478
MEM 80.296875 1683048595.8481
MEM 80.296875 1683048595.9484
MEM 80.554688 1683048596.0486
MEM 80.554688 1683048596.1489
MEM 81.070312 1683048596.2491
MEM 81.328125 1683048596.3495
MEM 81.328125 1683048596.4498
MEM 82.101562 1683048596.5500
MEM 82.101562 1683048596.6503
MEM 82.875000 1683048596.7506
MEM 82.875000 1683048596.8508
MEM 82.875000 1683048596.9511
MEM 82.875000 1683048597.0514
MEM 83.132812 1683048597.1517
MEM 83.132812 1683048597.2521
MEM 83.132812 1683048597.3524
MEM 83.132812 1683048597.4526
MEM 83.132812 1683048597.5529
MEM 83.132812 1683048597.6531
MEM 83.132812 1683048597.7534
MEM 83.906250 1683048597.8537
MEM 83.906250 1683048597.9542
MEM 84.164062 1683048598.0546
MEM 84.164062 1683048598.1549
MEM 84.164062 1683048598.2552
MEM 84.937500 1683048598.3555
MEM 84.937500 1683048598.4558
MEM 84.937500 1683048598.5560
MEM 84.937500 1683048598.6563
MEM 84.937500 1683048598.7565
MEM 84.937500 1683048598.8568
MEM 84.937500 1683048598.9572
MEM 84.937500 1683048599.0575
MEM 84.937500 1683048599.1577
MEM 84.937500 1683048599.2580
MEM 84.937500 1683048599.3583
MEM 84.937500 1683048599.4585
MEM 85.195312 1683048599.5587
MEM 85.195312 1683048599.6590
MEM 85.195312 1683048599.7592
MEM 85.195312 1683048599.8595
MEM 85.710938 1683048599.9599
MEM 85.710938 1683048600.0603
MEM 87.257812 1683048600.1606
MEM 87.257812 1683048600.2611
MEM 87.257812 1683048600.3614
MEM 87.257812 1683048600.4618
MEM 87.257812 1683048600.5621
MEM 87.257812 1683048600.6625
MEM 87.257812 1683048600.7628
MEM 87.257812 1683048600.8633
MEM 87.257812 1683048600.9637
MEM 87.257812 1683048601.0641
MEM 87.515625 1683048601.1644
MEM 87.515625 1683048601.2647
MEM 87.515625 1683048601.3651
MEM 87.515625 1683048601.4654
MEM 87.515625 1683048601.5659
MEM 87.773438 1683048601.6661
MEM 87.773438 1683048601.7666
MEM 87.773438 1683048601.8669
MEM 87.773438 1683048601.9675
MEM 87.773438 1683048602.0679
MEM 87.773438 1683048602.1685
MEM 87.773438 1683048602.2688
MEM 87.773438 1683048602.3691
MEM 87.773438 1683048602.4694
MEM 87.773438 1683048602.5697
MEM 88.031250 1683048602.6700
MEM 88.031250 1683048602.7702
MEM 88.031250 1683048602.8705
MEM 88.031250 1683048602.9707
MEM 89.062500 1683048603.0710
MEM 89.320312 1683048603.1712
MEM 89.320312 1683048603.2715
MEM 89.320312 1683048603.3719
MEM 89.320312 1683048603.4723
MEM 89.320312 1683048603.5727
MEM 89.320312 1683048603.6732
MEM 89.320312 1683048603.7737
MEM 89.320312 1683048603.8740
MEM 89.320312 1683048603.9743
MEM 89.320312 1683048604.0746
MEM 89.320312 1683048604.1749
MEM 89.320312 1683048604.2754
MEM 89.320312 1683048604.3756
MEM 89.320312 1683048604.4761
MEM 90.351562 1683048604.5764
MEM 90.351562 1683048604.6768
MEM 90.867188 1683048604.7771
MEM 90.867188 1683048604.8776
MEM 90.867188 1683048604.9778
MEM 91.125000 1683048605.0781
MEM 91.125000 1683048605.1784
MEM 91.125000 1683048605.2787
MEM 91.125000 1683048605.3790
MEM 91.125000 1683048605.4792
MEM 91.125000 1683048605.5795
MEM 91.125000 1683048605.6797
MEM 92.671875 1683048605.7800
MEM 92.671875 1683048605.8803
MEM 92.671875 1683048605.9807
MEM 92.671875 1683048606.0812
MEM 92.671875 1683048606.1815
MEM 92.929688 1683048606.2820
MEM 92.929688 1683048606.3822
MEM 92.929688 1683048606.4827
MEM 93.445312 1683048606.5830
MEM 93.445312 1683048606.6834
MEM 93.445312 1683048606.7836
MEM 93.445312 1683048606.8840
MEM 93.445312 1683048606.9843
MEM 93.445312 1683048607.0846
MEM 93.445312 1683048607.1849
MEM 93.445312 1683048607.2852
MEM 93.445312 1683048607.3855
MEM 93.445312 1683048607.4858
MEM 93.445312 1683048607.5862
MEM 93.445312 1683048607.6864
MEM 93.445312 1683048607.7868
MEM 93.445312 1683048607.8875
MEM 93.445312 1683048607.9878
MEM 93.445312 1683048608.0880
MEM 93.703125 1683048608.1883
MEM 93.703125 1683048608.2887
MEM 93.703125 1683048608.3890
MEM 93.703125 1683048608.4894
MEM 93.703125 1683048608.5898
MEM 93.703125 1683048608.6900
MEM 93.703125 1683048608.7903
MEM 93.703125 1683048608.8905
MEM 93.703125 1683048608.9908
MEM 93.703125 1683048609.0912
MEM 93.703125 1683048609.1919
MEM 93.703125 1683048609.2923
MEM 93.703125 1683048609.3927
MEM 93.703125 1683048609.4935
MEM 93.703125 1683048609.5939
MEM 93.703125 1683048609.6943
MEM 93.703125 1683048609.7946
MEM 93.703125 1683048609.8950
MEM 93.703125 1683048609.9952
MEM 93.703125 1683048610.0955
MEM 93.703125 1683048610.1959
MEM 93.703125 1683048610.2965
MEM 93.703125 1683048610.3969
MEM 93.703125 1683048610.4974
MEM 93.703125 1683048610.5981
MEM 93.703125 1683048610.6985
MEM 93.703125 1683048610.7994
MEM 93.703125 1683048610.8999
MEM 83.500000 1683048611.0002
MEM 83.500000 1683048611.1005
MEM 83.500000 1683048611.2008
MEM 83.527344 1683048611.3012
MEM 83.527344 1683048611.4017
MEM 83.527344 1683048611.5021
MEM 83.527344 1683048611.6025
MEM 83.527344 1683048611.7028
MEM 83.527344 1683048611.8031
MEM 83.527344 1683048611.9033
MEM 83.527344 1683048612.0035
MEM 83.527344 1683048612.1037
MEM 83.527344 1683048612.2039
MEM 83.527344 1683048612.3043
MEM 83.527344 1683048612.4046
MEM 83.527344 1683048612.5050
MEM 83.527344 1683048612.6053
MEM 83.527344 1683048612.7057
MEM 83.527344 1683048612.8059
MEM 83.527344 1683048612.9063
MEM 83.527344 1683048613.0066
MEM 83.527344 1683048613.1068
MEM 83.527344 1683048613.2072
MEM 83.527344 1683048613.3076
MEM 83.527344 1683048613.4080
MEM 83.527344 1683048613.5083
MEM 83.527344 1683048613.6089
MEM 83.527344 1683048613.7096
MEM 83.527344 1683048613.8103
MEM 83.527344 1683048613.9106
MEM 83.527344 1683048614.0110
MEM 83.527344 1683048614.1113
MEM 83.527344 1683048614.2116
MEM 83.527344 1683048614.3120
MEM 83.527344 1683048614.4123
MEM 83.527344 1683048614.5125
MEM 83.527344 1683048614.6129
MEM 83.527344 1683048614.7132
MEM 83.527344 1683048614.8135
MEM 83.527344 1683048614.9138
MEM 83.527344 1683048615.0141
MEM 83.527344 1683048615.1144
MEM 83.527344 1683048615.2146
MEM 83.542969 1683048615.3148
MEM 83.542969 1683048615.4152
MEM 83.542969 1683048615.5154
MEM 83.542969 1683048615.6157
MEM 83.542969 1683048615.7160
MEM 83.542969 1683048615.8163
MEM 83.542969 1683048615.9166
MEM 83.542969 1683048616.0169
MEM 83.542969 1683048616.1171
MEM 83.343750 1683048616.2174
MEM 83.343750 1683048616.3177
MEM 83.343750 1683048616.4180
MEM 83.343750 1683048616.5183
MEM 83.343750 1683048616.6186
MEM 83.343750 1683048616.7189
MEM 83.343750 1683048616.8192
MEM 83.343750 1683048616.9195
MEM 83.343750 1683048617.0197
MEM 83.343750 1683048617.1200
MEM 83.343750 1683048617.2203
MEM 83.343750 1683048617.3205
MEM 83.343750 1683048617.4207
MEM 83.343750 1683048617.5211
MEM 83.343750 1683048617.6213
MEM 83.343750 1683048617.7217
MEM 83.343750 1683048617.8218
MEM 83.343750 1683048617.9221
MEM 83.343750 1683048618.0223
MEM 83.343750 1683048618.1225
MEM 83.343750 1683048618.2228
MEM 83.343750 1683048618.3230
MEM 83.343750 1683048618.4236
MEM 83.343750 1683048618.5241
MEM 83.343750 1683048618.6247
MEM 83.343750 1683048618.7251
MEM 83.343750 1683048618.8256
MEM 83.343750 1683048618.9260
MEM 83.343750 1683048619.0263
MEM 83.343750 1683048619.1265
MEM 83.343750 1683048619.2268
MEM 83.343750 1683048619.3270
MEM 83.343750 1683048619.4273
MEM 83.343750 1683048619.5276
MEM 83.343750 1683048619.6279
MEM 83.343750 1683048619.7282
MEM 83.343750 1683048619.8285
MEM 83.343750 1683048619.9288
MEM 83.343750 1683048620.0292
MEM 83.343750 1683048620.1295
MEM 83.343750 1683048620.2298
MEM 83.343750 1683048620.3301
MEM 83.343750 1683048620.4304
MEM 83.343750 1683048620.5306
MEM 83.343750 1683048620.6309
MEM 83.343750 1683048620.7313
MEM 83.343750 1683048620.8316
MEM 83.343750 1683048620.9319
MEM 83.343750 1683048621.0322
MEM 83.343750 1683048621.1325
MEM 83.343750 1683048621.2328
MEM 83.343750 1683048621.3330
MEM 83.343750 1683048621.4333
MEM 83.343750 1683048621.5335
MEM 83.343750 1683048621.6338
MEM 83.343750 1683048621.7340
MEM 83.343750 1683048621.8342
MEM 83.343750 1683048621.9345
MEM 83.343750 1683048622.0347
MEM 83.343750 1683048622.1349
MEM 83.343750 1683048622.2351
MEM 83.343750 1683048622.3354
MEM 83.343750 1683048622.4356
MEM 83.343750 1683048622.5358
MEM 83.343750 1683048622.6361
MEM 83.343750 1683048622.7363
MEM 83.343750 1683048622.8366
MEM 83.343750 1683048622.9368
MEM 83.343750 1683048623.0371
MEM 83.343750 1683048623.1375
MEM 83.343750 1683048623.2378
MEM 83.343750 1683048623.3380
MEM 83.343750 1683048623.4383
MEM 83.343750 1683048623.5385
MEM 83.343750 1683048623.6388
MEM 83.343750 1683048623.7390
MEM 83.343750 1683048623.8393
MEM 83.343750 1683048623.9395
MEM 83.343750 1683048624.0398
MEM 83.343750 1683048624.1400
MEM 83.343750 1683048624.2404
MEM 83.343750 1683048624.3407
MEM 83.343750 1683048624.4411
MEM 83.343750 1683048624.5415
MEM 83.343750 1683048624.6420
MEM 83.343750 1683048624.7423
MEM 83.343750 1683048624.8427
MEM 83.343750 1683048624.9430
MEM 83.343750 1683048625.0433
MEM 83.343750 1683048625.1436
MEM 83.343750 1683048625.2438
MEM 83.343750 1683048625.3441
MEM 83.343750 1683048625.4444
MEM 83.343750 1683048625.5447
MEM 83.343750 1683048625.6450
MEM 83.343750 1683048625.7453
MEM 83.343750 1683048625.8457
MEM 83.343750 1683048625.9459
MEM 83.343750 1683048626.0462
MEM 83.343750 1683048626.1465
MEM 83.343750 1683048626.2468
MEM 83.343750 1683048626.3470
MEM 83.343750 1683048626.4473
MEM 83.343750 1683048626.5475
MEM 83.343750 1683048626.6479
MEM 83.343750 1683048626.7482
MEM 83.343750 1683048626.8485
MEM 83.343750 1683048626.9488
MEM 83.343750 1683048627.0492
MEM 83.343750 1683048627.1495
MEM 83.343750 1683048627.2498
MEM 83.343750 1683048627.3500
MEM 83.343750 1683048627.4503
MEM 83.343750 1683048627.5507
MEM 83.597656 1683048627.6510
MEM 83.597656 1683048627.7513
MEM 83.597656 1683048627.8515
MEM 83.597656 1683048627.9519
MEM 83.855469 1683048628.0522
MEM 83.855469 1683048628.1525
MEM 83.855469 1683048628.2528
MEM 83.855469 1683048628.3531
MEM 83.855469 1683048628.4535
MEM 84.113281 1683048628.5539
MEM 84.113281 1683048628.6543
MEM 84.113281 1683048628.7546
MEM 84.113281 1683048628.8550
MEM 84.371094 1683048628.9553
MEM 84.371094 1683048629.0557
MEM 84.371094 1683048629.1560
MEM 84.886719 1683048629.2564
MEM 84.886719 1683048629.3567
MEM 85.402344 1683048629.4571
MEM 85.402344 1683048629.5574
MEM 86.175781 1683048629.6579
MEM 86.175781 1683048629.7582
MEM 86.175781 1683048629.8586
MEM 86.949219 1683048629.9590
MEM 86.949219 1683048630.0593
MEM 86.949219 1683048630.1597
MEM 86.949219 1683048630.2600
MEM 86.949219 1683048630.3604
MEM 86.949219 1683048630.4606
MEM 86.949219 1683048630.5610
MEM 86.949219 1683048630.6612
MEM 86.949219 1683048630.7615
MEM 86.949219 1683048630.8618
MEM 86.949219 1683048630.9621
MEM 89.011719 1683048631.0624
MEM 89.011719 1683048631.1627
MEM 89.011719 1683048631.2630
MEM 89.011719 1683048631.3633
MEM 90.042969 1683048631.4636
MEM 90.300781 1683048631.5639
MEM 90.300781 1683048631.6643
MEM 90.300781 1683048631.7646
MEM 90.300781 1683048631.8650
MEM 90.300781 1683048631.9653
MEM 90.300781 1683048632.0655
MEM 90.300781 1683048632.1658
MEM 90.300781 1683048632.2661
MEM 90.300781 1683048632.3664
MEM 90.300781 1683048632.4667
MEM 90.300781 1683048632.5670
MEM 90.300781 1683048632.6673
MEM 91.074219 1683048632.7676
MEM 91.332031 1683048632.8679
MEM 91.332031 1683048632.9683
MEM 91.589844 1683048633.0687
MEM 91.589844 1683048633.1691
MEM 91.589844 1683048633.2694
MEM 91.589844 1683048633.3698
MEM 91.589844 1683048633.4700
MEM 91.589844 1683048633.5703
MEM 91.589844 1683048633.6706
MEM 92.105469 1683048633.7709
MEM 92.363281 1683048633.8711
MEM 92.363281 1683048633.9715
MEM 92.363281 1683048634.0718
MEM 92.363281 1683048634.1722
MEM 92.363281 1683048634.2726
MEM 92.363281 1683048634.3730
MEM 92.363281 1683048634.4733
MEM 92.621094 1683048634.5736
MEM 92.621094 1683048634.6739
MEM 93.136719 1683048634.7742
MEM 94.167969 1683048634.8746
MEM 94.167969 1683048634.9749
MEM 94.167969 1683048635.0752
MEM 94.425781 1683048635.1755
MEM 94.425781 1683048635.2758
MEM 94.425781 1683048635.3762
MEM 94.425781 1683048635.4765
MEM 94.425781 1683048635.5768
MEM 94.425781 1683048635.6771
MEM 94.425781 1683048635.7775
MEM 94.425781 1683048635.8778
MEM 94.683594 1683048635.9782
MEM 94.683594 1683048636.0786
MEM 94.683594 1683048636.1790
MEM 94.683594 1683048636.2793
MEM 95.199219 1683048636.3797
MEM 95.199219 1683048636.4800
MEM 95.714844 1683048636.5803
MEM 95.714844 1683048636.6806
MEM 95.714844 1683048636.7810
MEM 96.488281 1683048636.8813
MEM 97.519531 1683048636.9817
MEM 98.292969 1683048637.0819
MEM 98.292969 1683048637.1822
MEM 98.292969 1683048637.2826
MEM 98.292969 1683048637.3829
MEM 98.292969 1683048637.4832
MEM 98.292969 1683048637.5836
MEM 98.292969 1683048637.6839
MEM 98.808594 1683048637.7842
MEM 98.808594 1683048637.8845
MEM 98.808594 1683048637.9848
MEM 98.808594 1683048638.0851
MEM 98.808594 1683048638.1853
MEM 98.808594 1683048638.2857
MEM 98.808594 1683048638.3860
MEM 98.808594 1683048638.4864
MEM 98.808594 1683048638.5867
MEM 98.808594 1683048638.6869
MEM 98.808594 1683048638.7873
MEM 98.808594 1683048638.8875
MEM 98.808594 1683048638.9878
MEM 99.324219 1683048639.0881
MEM 99.582031 1683048639.1883
MEM 99.582031 1683048639.2885
MEM 99.582031 1683048639.3888
MEM 99.582031 1683048639.4890
MEM 99.582031 1683048639.5893
MEM 99.582031 1683048639.6896
MEM 99.582031 1683048639.7898
MEM 99.582031 1683048639.8901
MEM 99.582031 1683048639.9903
MEM 99.582031 1683048640.0906
MEM 99.582031 1683048640.1908
MEM 99.582031 1683048640.2911
MEM 99.582031 1683048640.3914
MEM 99.582031 1683048640.4916
MEM 99.582031 1683048640.5919
MEM 99.582031 1683048640.6921
MEM 99.582031 1683048640.7924
MEM 99.582031 1683048640.8927
MEM 99.582031 1683048640.9930
MEM 99.582031 1683048641.0934
MEM 99.582031 1683048641.1936
MEM 99.582031 1683048641.2940
MEM 99.582031 1683048641.3943
MEM 99.582031 1683048641.4946
MEM 99.582031 1683048641.5948
MEM 99.582031 1683048641.6952
MEM 99.582031 1683048641.7955
MEM 99.582031 1683048641.8958
MEM 99.582031 1683048641.9962
MEM 99.582031 1683048642.0964
MEM 99.582031 1683048642.1966
MEM 99.582031 1683048642.2969
MEM 99.582031 1683048642.3973
MEM 99.582031 1683048642.4975
MEM 99.582031 1683048642.5980
MEM 99.582031 1683048642.6983
MEM 99.582031 1683048642.7985
MEM 99.582031 1683048642.8987
MEM 99.582031 1683048642.9989
MEM 99.582031 1683048643.0992
MEM 99.582031 1683048643.1996
MEM 99.582031 1683048643.3000
MEM 99.582031 1683048643.4003
MEM 99.582031 1683048643.5007
MEM 99.582031 1683048643.6011
MEM 99.582031 1683048643.7015
MEM 99.582031 1683048643.8018
MEM 99.582031 1683048643.9021
MEM 99.582031 1683048644.0023
MEM 99.582031 1683048644.1027
MEM 99.582031 1683048644.2031
MEM 99.582031 1683048644.3035
MEM 99.582031 1683048644.4038
MEM 99.582031 1683048644.5041
MEM 99.582031 1683048644.6044
MEM 99.582031 1683048644.7047
MEM 99.582031 1683048644.8050
MEM 99.582031 1683048644.9052
MEM 91.359375 1683048645.0056
MEM 91.359375 1683048645.1058
MEM 91.359375 1683048645.2062
MEM 91.359375 1683048645.3065
MEM 91.359375 1683048645.4068
MEM 91.097656 1683048645.5071
MEM 91.097656 1683048645.6073
MEM 91.097656 1683048645.7077
MEM 91.097656 1683048645.8080
MEM 91.097656 1683048645.9085
MEM 91.097656 1683048646.0090
MEM 91.097656 1683048646.1095
MEM 90.894531 1683048646.2099
MEM 90.894531 1683048646.3103
MEM 90.894531 1683048646.4106
MEM 90.894531 1683048646.5109
MEM 90.894531 1683048646.6111
MEM 90.894531 1683048646.7114
MEM 90.894531 1683048646.8116
MEM 90.894531 1683048646.9119
MEM 90.894531 1683048647.0122
MEM 90.894531 1683048647.1125
MEM 90.894531 1683048647.2127
MEM 90.894531 1683048647.3130
MEM 90.894531 1683048647.4132
MEM 90.894531 1683048647.5135
MEM 90.894531 1683048647.6138
MEM 90.894531 1683048647.7141
MEM 90.894531 1683048647.8143
MEM 90.894531 1683048647.9145
MEM 90.894531 1683048648.0148
MEM 90.894531 1683048648.1150
MEM 90.894531 1683048648.2152
MEM 90.894531 1683048648.3155
MEM 90.894531 1683048648.4157
MEM 90.894531 1683048648.5160
MEM 90.894531 1683048648.6162
MEM 90.894531 1683048648.7165
MEM 90.894531 1683048648.8168
MEM 90.894531 1683048648.9171
MEM 90.894531 1683048649.0174
MEM 90.894531 1683048649.1176
MEM 90.894531 1683048649.2178
MEM 90.894531 1683048649.3181
MEM 90.894531 1683048649.4183
MEM 90.894531 1683048649.5186
MEM 90.894531 1683048649.6188
MEM 90.894531 1683048649.7191
MEM 90.894531 1683048649.8193
MEM 90.894531 1683048649.9196
MEM 90.894531 1683048650.0199
MEM 90.894531 1683048650.1202
MEM 90.894531 1683048650.2204
MEM 90.894531 1683048650.3207
MEM 90.894531 1683048650.4209
MEM 90.894531 1683048650.5212
MEM 90.894531 1683048650.6214
MEM 90.894531 1683048650.7218
MEM 90.894531 1683048650.8220
MEM 90.894531 1683048650.9223
MEM 90.894531 1683048651.0225
MEM 90.894531 1683048651.1227
MEM 90.894531 1683048651.2230
MEM 90.894531 1683048651.3232
MEM 90.894531 1683048651.4235
MEM 90.894531 1683048651.5237
MEM 90.894531 1683048651.6240
MEM 90.894531 1683048651.7242
MEM 90.894531 1683048651.8245
MEM 90.894531 1683048651.9247
MEM 90.894531 1683048652.0250
MEM 90.894531 1683048652.1253
MEM 90.894531 1683048652.2256
MEM 90.894531 1683048652.3258
MEM 90.894531 1683048652.4261
MEM 90.894531 1683048652.5263
MEM 90.894531 1683048652.6266
MEM 90.894531 1683048652.7268
MEM 90.894531 1683048652.8271
MEM 90.894531 1683048652.9273
MEM 90.894531 1683048653.0276
MEM 90.894531 1683048653.1279
MEM 90.894531 1683048653.2281
MEM 90.894531 1683048653.3284
MEM 90.894531 1683048653.4286
MEM 90.894531 1683048653.5288
MEM 90.894531 1683048653.6291
MEM 90.894531 1683048653.7294
MEM 90.894531 1683048653.8297
MEM 90.894531 1683048653.9298
MEM 90.894531 1683048654.0300
MEM 90.894531 1683048654.1303
MEM 90.894531 1683048654.2305
MEM 90.894531 1683048654.3308
MEM 90.894531 1683048654.4310
MEM 90.894531 1683048654.5313
MEM 90.894531 1683048654.6315
MEM 90.894531 1683048654.7318
MEM 90.894531 1683048654.8320
MEM 90.894531 1683048654.9323
MEM 90.894531 1683048655.0326
MEM 90.894531 1683048655.1328
MEM 90.894531 1683048655.2331
MEM 90.894531 1683048655.3333
MEM 90.894531 1683048655.4336
MEM 90.894531 1683048655.5338
MEM 90.894531 1683048655.6341
MEM 90.894531 1683048655.7343
MEM 90.894531 1683048655.8346
MEM 90.894531 1683048655.9349
MEM 90.894531 1683048656.0351
MEM 90.894531 1683048656.1354
MEM 90.894531 1683048656.2356
MEM 90.894531 1683048656.3359
MEM 90.894531 1683048656.4361
MEM 90.894531 1683048656.5364
MEM 90.894531 1683048656.6366
MEM 90.894531 1683048656.7369
MEM 90.894531 1683048656.8372
MEM 90.894531 1683048656.9374
MEM 90.894531 1683048657.0377
MEM 90.894531 1683048657.1379
MEM 90.894531 1683048657.2382
MEM 90.894531 1683048657.3384
MEM 90.894531 1683048657.4387
MEM 90.894531 1683048657.5389
MEM 90.894531 1683048657.6392
MEM 90.894531 1683048657.7394
MEM 90.894531 1683048657.8397
MEM 90.894531 1683048657.9399
MEM 90.894531 1683048658.0402
MEM 90.894531 1683048658.1405
MEM 90.894531 1683048658.2407
MEM 90.894531 1683048658.3410
MEM 90.894531 1683048658.4412
MEM 90.894531 1683048658.5415
MEM 90.894531 1683048658.6418
MEM 90.894531 1683048658.7420
MEM 90.894531 1683048658.8422
MEM 90.894531 1683048658.9425
MEM 90.894531 1683048659.0428
MEM 91.148438 1683048659.1431
MEM 91.406250 1683048659.2433
MEM 91.921875 1683048659.3436
MEM 92.437500 1683048659.4438
MEM 92.437500 1683048659.5441
MEM 92.953125 1683048659.6443
MEM 93.210938 1683048659.7447
MEM 95.035156 1683048659.8449
MEM 95.035156 1683048659.9451
MEM 95.035156 1683048660.0454
MEM 95.289062 1683048660.1456
MEM 95.804688 1683048660.2458
MEM 96.062500 1683048660.3461
MEM 96.578125 1683048660.4464
MEM 120.812500 1683048660.5466
MEM 113.210938 1683048660.6469
MEM 113.210938 1683048660.7471
MEM 113.210938 1683048660.8474
MEM 113.210938 1683048660.9476
MEM 113.210938 1683048661.0479
MEM 113.210938 1683048661.1482
MEM 113.210938 1683048661.2484
MEM 113.210938 1683048661.3487
MEM 113.210938 1683048661.4489
MEM 113.210938 1683048661.5492
MEM 113.210938 1683048661.6494
MEM 113.210938 1683048661.7497
MEM 113.210938 1683048661.8499
MEM 113.210938 1683048661.9502
MEM 113.210938 1683048662.0505
MEM 113.722656 1683048662.1507
MEM 113.722656 1683048662.2510
MEM 113.722656 1683048662.3514
MEM 113.722656 1683048662.4516
MEM 113.722656 1683048662.5519
MEM 114.753906 1683048662.6521
